Grant Name,Sponsor,Link,Opp ID,Opportunity Number,Open Date,Deadline,Status,Award max,RFP,Innovation/execution,Latest preparation start date,App deadline,Partners notes,Match req %,Timeline summary,App process,App package,Extra notes,Relevance,EQORE Fit,Ease of Use,Match %,Weighted Score,Days to Deadline,Award min,Funding Instrument,Categories,Eligibility,Synopsis snippet,Grant name,Sponsor org, bGrant name
Blueprint Neurotherapeutics Network (BPN): Small Molecule Drug Discovery and Development for Disorders of the Nervous System (U44 Clinical Trial Optional) (PAR-24-063),National Institutes of Health,https://www.grants.gov/search-results-detail/350841,350841,PAR-24-063,11/01/2023,08/18/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NIDA Mentored Clinical Scientist Development Program Award in Substance Use and Substance Use Disorder Research (K12 Clinical Trial Optional) (FOR-DA-26-006),National Institutes of Health,https://www.grants.gov/search-results-detail/359126,359126,FOR-DA-26-006,05/27/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Process Systems, Reaction Engineering, and Molecular Thermodynamics (PD-23-1403)",U.S. National Science Foundation,https://www.grants.gov/search-results-detail/348793,348793,PD-23-1403,06/18/2023,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Funding Opportunity Announcement for Advanced Development of Informatics Technologies for Cancer Research and Management (U24 Clinical Trial Optional) (FOR-CA-25-074),National Institutes of Health,https://www.grants.gov/search-results-detail/359855,359855,FOR-CA-25-074,07/02/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Blueprint Neurotherapeutics Network (BPN): Small Molecule Drug Discovery and Development of Disorders of the Nervous System (UG3/UH3 Clinical Trial Optional) (PAR-25-051),National Institutes of Health,https://www.grants.gov/search-results-detail/356531,356531,PAR-25-051,09/25/2024,08/18/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Rare Cancers, Resource and Community Development Award (HT942525RCRPRCDA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358795,358795,HT942525RCRPRCDA,05/01/2025,10/06/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NSF National Quantum Virtual Laboratory - Quantum Testbeds (24-586),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/355196,355196,24-586,06/28/2024,04/07/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Technologies and Instrumentation for the Astronomical Sciences (22-627),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/343166,343166,22-627,08/18/2022,11/17/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Notice of Funding Opportunity for The Experimental Therapeutics Clinical Trials Network (ETCTN) Pharmacokinetic Resource Laboratory (U24 Clinical Trial Not Allowed) (FOR-CA-25-090),National Institutes of Health,https://www.grants.gov/search-results-detail/359854,359854,FOR-CA-25-090,06/27/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Technological Education (24-584),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/355100,355100,24-584,06/25/2024,10/02/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimer's Drug-Development Program (U01 Clinical Trial Optional) (PAR-25-297),National Institutes of Health,https://www.grants.gov/search-results-detail/357529,357529,PAR-25-297,12/04/2024,11/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Establishing a Center for the Advancement of Substance Use Disorder (SUD) Pharmacotherapeutics through Training and Preclinical Support (RFA-DA-26-058),National Institutes of Health,https://www.grants.gov/search-results-detail/360380,360380,RFA-DA-26-058,08/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Flexible Funding Model-Infrastructure Development and Maintenance for State Manufactured Food Regulatory Programs (U2F) Clinical Trials Not Allowed (FOR-FD-24-009),Food and Drug Administration,https://www.grants.gov/search-results-detail/351132,351132,FOR-FD-24-009,11/24/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Mentored Research Scientist Development Award (Parent K01 - Independent Clinical Trial Not Allowed) (PA-24-176),National Institutes of Health,https://www.grants.gov/search-results-detail/353751,353751,PA-24-176,04/24/2024,05/07/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Mentored Research Scientist Development Award (Parent K01 Independent Basic Experimental Studies with Humans Required) (PA-24-177),National Institutes of Health,https://www.grants.gov/search-results-detail/353752,353752,PA-24-177,04/24/2024,05/07/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
DEVCOM ANALYSIS CENTER BROAD AGENCY ANNOUNCEMENT FOR APPLIED RESEARCH (W911NF-23-S-0003),Dept of the Army -- Materiel Command,https://www.grants.gov/search-results-detail/345241,345241,W911NF-23-S-0003,01/05/2023,01/04/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
LPS Qubit Collaboratory (LQC) (W911NF21S0009),Dept of the Army -- Materiel Command,https://www.grants.gov/search-results-detail/332894,332894,W911NF21S0009,04/16/2021,04/30/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
FY 2021 - 2023 Economic Development RNTA (EDA-HDQ-RNTA-2021),Department of Commerce,https://www.grants.gov/search-results-detail/334079,334079,EDA-HDQ-RNTA-2021,06/09/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
BRAIN Initiative: New Technologies and Novel Approaches for Recording and Modulation in the Nervous System (R01 Clinical Trial Not Allowed) (RFA-NS-25-018),National Institutes of Health,https://www.grants.gov/search-results-detail/356511,356511,RFA-NS-25-018,09/24/2024,01/20/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyze: Product Definition  Medical Device Prototype Optimization (R33 - Clinical Trial Not Allowed) (RFA-HL-26-020),National Institutes of Health,https://www.grants.gov/search-results-detail/357340,357340,RFA-HL-26-020,11/22/2024,12/23/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NCI Clinical and Translational Exploratory/Developmental Studies (R21 Clinical Trial Optional) (PAR-25-139),National Institutes of Health,https://www.grants.gov/search-results-detail/356950,356950,PAR-25-139,11/04/2024,09/07/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"Limited Competition: Small Grant Program for NIAMS K01, K08, K23, and K25 Recipients (R03) (Clinical Trials Not Allowed) (FOR-AR-26-002)",National Institutes of Health,https://www.grants.gov/search-results-detail/358824,358824,FOR-AR-26-002,05/05/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Building Interdisciplinary Research Careers in Women's Health (BIRCWH) (K12 Clinical Trial Optional) (RFA-OD-24-013),National Institutes of Health,https://www.grants.gov/search-results-detail/352637,352637,RFA-OD-24-013,02/26/2024,05/28/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Transitions to Excellence in Molecular and Cellular Biosciences Research (21-508),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/329329,329329,21-508,10/07/2020,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Mentored Research Scientist Development Award (Parent K01 - Independent Clinical Trial Required) (PA-24-175),National Institutes of Health,https://www.grants.gov/search-results-detail/353749,353749,PA-24-175,04/24/2024,05/07/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
International Research Scientist Development Award (IRSDA) (K01) Independent Clinical Trial Not Allowed (PAR-24-113),National Institutes of Health,https://www.grants.gov/search-results-detail/351917,351917,PAR-24-113,01/22/2024,03/09/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Training-based Workforce Development for Advanced Cyberinfrastructure  (CyberTraining) (23-520),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/344608,344608,23-520,11/22/2022,01/15/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Resource-Related Research Projects for Development of Models and Related Materials for Studying Human Health and Diseases (R24 Clinical Trials Not Allowed) (TEMP-30619),National Institutes of Health,https://www.grants.gov/search-results-detail/359648,359648,TEMP-30619,06/09/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Limited Competition: Small Grant Program for NHLBI Career Development Recipients (Clinical Trial Optional) (FOR-HL-25-024),National Institutes of Health,https://www.grants.gov/search-results-detail/359675,359675,FOR-HL-25-024,07/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
International Research Scientist Development Award (IRSDA) (K01 Independent Clinical Trial Required) (PAR-24-114),National Institutes of Health,https://www.grants.gov/search-results-detail/351871,351871,PAR-24-114,01/18/2024,03/09/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Contraceptive Development Research Centers (P50 Clinical Trial Optional) (RFA-HD-26-004),National Institutes of Health,https://www.grants.gov/search-results-detail/357196,357196,RFA-HD-26-004,11/18/2024,11/12/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyze Product Definition  Medical Device prototype design/testing and disease target identification and assay development (R61/R33 - Clinical Trial Not Allowed) (RFA-HL-26-019),National Institutes of Health,https://www.grants.gov/search-results-detail/357339,357339,RFA-HL-26-019,11/22/2024,12/23/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Development and Validation of Emerging Biospecimen Science Technologies for Basic and Clinical Cancer Research (R33 Clinical Trial Not Allowed) (RFA-CA-25-004),National Institutes of Health,https://www.grants.gov/search-results-detail/357737,357737,RFA-CA-25-004,12/16/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Development and Validation of Emerging Molecular and Cellular Analysis Technologies for Basic and Clinical Cancer Research (R33 Clinical Trial Not Allowed) (RFA-CA-25-002),National Institutes of Health,https://www.grants.gov/search-results-detail/357738,357738,RFA-CA-25-002,12/16/2024,10/03/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Program Office for FY 2012 (NOAA-OAR-CPO-2012-2003041),Department of Commerce,https://www.grants.gov/search-results-detail/103313,103313,NOAA-OAR-CPO-2012-2003041,07/06/2011,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"DoD Rare Cancers, Idea Development Award (HT942525RCRPIDA)",Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/358794,358794,HT942525RCRPIDA,05/01/2025,10/06/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Tribal Early Childhood and Family Economic Well-being Research Center (TRC) (HHS-2025-ACF-OPRE-PH-0017),Administration for Children and Families - OPRE,https://www.grants.gov/search-results-detail/355609,355609,HHS-2025-ACF-OPRE-PH-0017,07/24/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
2025 YSEALI Regional Workshop: CyberSafe ASEAN (PAS-USASEAN-FY24-07),U.S. Mission to ASEAN,https://www.grants.gov/search-results-detail/360184,360184,PAS-USASEAN-FY24-07,07/31/2025,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Advance Tech Innovation Collaboration Through C-SIPA (DOS-MANAMA-PD-2025-003),U.S. Mission to Bahrain,https://www.grants.gov/search-results-detail/360097,360097,DOS-MANAMA-PD-2025-003,08/03/2025,01/05/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Mission T&uuml;rkiye Public Diplomacy Grants Program (TR-NOFO-FY25-02),Bureau of European and Eurasian Affairs,https://www.grants.gov/search-results-detail/358883,358883,TR-NOFO-FY25-02,05/12/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Media Training &amp; Development (MT&amp;D)  Small Grants Program (FY-2021VE002),U.S. Mission to Venezuela,https://www.grants.gov/search-results-detail/333291,333291,FY-2021VE002,05/04/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
A Science of Science Approach to Analyzing and Innovating the Biomedical Research Enterprise (23-569),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/347026,347026,23-569,03/21/2023,09/09/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
US Embassy Timor Leste FY25 Program Statement (OFOP0001900),U.S. Mission to Timor-Leste,https://www.grants.gov/search-results-detail/358745,358745,OFOP0001900,04/23/2025,08/31/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Genome Research Program (24-547),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/352500,352500,24-547,02/17/2024,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Counter Wildlife Trafficking NOFO (SCB60021PAS0002),U.S. Mission to Cambodia,https://www.grants.gov/search-results-detail/335224,335224,SCB60021PAS0002,08/09/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Projects of National  Significance: Achieving Economic Mobility (HHS-2024-ACL-AOD-DNCE-0023),Administration for Community Living,https://www.grants.gov/search-results-detail/349472,349472,HHS-2024-ACL-AOD-DNCE-0023,07/20/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
PNS: Achieving Economic Mobility and Security (HHS-2023-ACL-AOD-DNCE-0030),Administration for Community Living,https://www.grants.gov/search-results-detail/342851,342851,HHS-2023-ACL-AOD-DNCE-0030,08/01/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Projects of National Significance: Achieving Economic Mobility (HHS-2025-ACL-AOD-DNCE-0063),Administration for Community Living,https://www.grants.gov/search-results-detail/355864,355864,HHS-2025-ACL-AOD-DNCE-0063,08/02/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Single Source: Social, Behavioral, &amp; Economic (SBE) Coordinating Center (FOR-RFA-AG-26-005)",National Institutes of Health,https://www.grants.gov/search-results-detail/360159,360159,FOR-RFA-AG-26-005,07/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy Cotonou PDS Request for Statements of Interest (PDS-RCS-FY25),U.S. Mission to Benin,https://www.grants.gov/search-results-detail/358808,358808,PDS-RCS-FY25,05/02/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Public Diplomacy Section Praia: Small Grants Program (AFPRA-25-01),U.S. Mission to Cape Verde,https://www.grants.gov/search-results-detail/359747,359747,AFPRA-25-01,08/27/2025,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Program Statement (PAS-AR200-FY25-06),U.S. Mission to Argentina,https://www.grants.gov/search-results-detail/358693,358693,PAS-AR200-FY25-06,04/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
FY 2025 South Florida Program (EPA-I-R4-SFL-2025-01),Environmental Protection Agency,https://www.grants.gov/search-results-detail/360407,360407,EPA-I-R4-SFL-2025-01,08/29/2025,10/29/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy Cairo Public Diplomacy Section  Annual Program Statement (PDS-CAIRO-001-FY25),U.S. Mission to Egypt,https://www.grants.gov/search-results-detail/358676,358676,PDS-CAIRO-001-FY25,04/23/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Ethical, Legal and Social Implications (ELSI) Small Research Grant (R03 Clinical Trial Optional) (PAR-25-370)",National Institutes of Health,https://www.grants.gov/search-results-detail/358179,358179,PAR-25-370,01/13/2025,11/16/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Human-Environment and Geographical Sciences Program - Doctoral Dissertation Research Improvement Awards (21-621),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/335724,335724,21-621,09/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
International Research Experiences for Students (24-506),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/350910,350910,24-506,11/08/2023,10/26/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Optimizing Behavioral Sleep Interventions for Adolescents and Young Adults (FOR-MH-26-135),National Institutes of Health,https://www.grants.gov/search-results-detail/359159,359159,FOR-MH-26-135,05/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Major Research Instrumentation Program (23-519),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/344610,344610,23-519,11/22/2022,11/16/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NSF's Eddie Bernice Johnson Inclusion across the Nation of Communities of Learners of Underrepresented Discoverers in Engineering and Science (INCLUDES) Initiative (22-622),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/359103,359103,22-622,05/23/2025,10/28/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Mid-Career Advancement (22-603),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/341086,341086,22-603,06/11/2022,03/02/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Notice of Intent to Publish a Funding Opportunity Announcement for Advancing Research on the Application of Digital Health Technology to the Management of Type 2 Diabetes (NOT-DK-26-315),National Institutes of Health,https://www.grants.gov/search-results-detail/359252,359252,NOT-DK-26-315,06/05/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Funding Opportunity Announcement for the Cancer Intervention and Surveillance Modeling Network (CISNET) (U01 Clinical Trial Not Allowed) (NOT-CA-25-104),National Institutes of Health,https://www.grants.gov/search-results-detail/359729,359729,NOT-CA-25-104,06/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Science of Science: Discovery, Communication and Impact (PD-19-126Y)",U.S. National Science Foundation,https://www.grants.gov/search-results-detail/358882,358882,PD-19-126Y,05/09/2025,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Improving Undergraduate STEM Education: Directorate for STEM Education (23-510),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/344124,344124,23-510,10/20/2022,01/21/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"Security, Privacy, and Trust in Cyberspace (25-515)",U.S. National Science Foundation,https://www.grants.gov/search-results-detail/357554,357554,25-515,12/06/2024,09/29/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Innovations in Graduate Education (IGE) Program (24-529),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/351947,351947,24-529,01/24/2024,03/25/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Education Programs in Atmospheric and Geospace Sciences (PD-21-7700),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/332012,332012,PD-21-7700,03/11/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Historically Black Colleges and Universities - Undergraduate Program (23-563),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/347022,347022,23-563,03/21/2023,10/07/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Crosscutting Activities in Materials Research (PD-18-7222),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/308873,308873,PD-18-7222,09/08/2018,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NIMH Research Education Mentoring Program for HIV Researchers (R25 Clinical Trial Not Allowed) (PAR-24-233),National Institutes of Health,https://www.grants.gov/search-results-detail/355177,355177,PAR-24-233,06/27/2024,09/07/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Quantum Leap Challenge Institutes (24-599),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/356228,356228,24-599,08/27/2024,09/17/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
